geo,geography_level,component,gender,age_group,period,start_year,end_year,value
"North, Manitoba",economic_region,net_interprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,-14.0
"North, Manitoba",economic_region,net_intraprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,-305.0
"North, Manitoba",economic_region,net_intraprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,-283.0
"North, Manitoba",economic_region,net_non_permanent_residents,Men+,All ages,2024 / 2025,2024,2025,-9.0
"North, Manitoba",economic_region,net_non_permanent_residents,Women+,All ages,2024 / 2025,2024,2025,13.0
"North, Manitoba",economic_region,residual_deviation,Men+,All ages,2024 / 2025,2024,2025,
"North, Manitoba",economic_region,residual_deviation,Women+,All ages,2024 / 2025,2024,2025,
Saskatchewan,province,births,Men+,All ages,2024 / 2025,2024,2025,6722.0
Saskatchewan,province,births,Women+,All ages,2024 / 2025,2024,2025,6425.0
Saskatchewan,province,deaths,Men+,All ages,2024 / 2025,2024,2025,5903.0
Saskatchewan,province,deaths,Women+,All ages,2024 / 2025,2024,2025,5269.0
Saskatchewan,province,immigrants,Men+,All ages,2024 / 2025,2024,2025,9151.0
Saskatchewan,province,immigrants,Women+,All ages,2024 / 2025,2024,2025,9048.0
Saskatchewan,province,emigrants,Men+,All ages,2024 / 2025,2024,2025,991.0
Saskatchewan,province,emigrants,Women+,All ages,2024 / 2025,2024,2025,1031.0
Saskatchewan,province,returning_emigrants,Men+,All ages,2024 / 2025,2024,2025,612.0
Saskatchewan,province,returning_emigrants,Women+,All ages,2024 / 2025,2024,2025,642.0
Saskatchewan,province,net_temporary_emigration,Men+,All ages,2024 / 2025,2024,2025,
Saskatchewan,province,net_temporary_emigration,Women+,All ages,2024 / 2025,2024,2025,
Saskatchewan,province,net_interprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,-1183.0
Saskatchewan,province,net_interprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,-1323.0
Saskatchewan,province,net_intraprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,0.0
Saskatchewan,province,net_intraprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,0.0
Saskatchewan,province,net_non_permanent_residents,Men+,All ages,2024 / 2025,2024,2025,1225.0
Saskatchewan,province,net_non_permanent_residents,Women+,All ages,2024 / 2025,2024,2025,966.0
Saskatchewan,province,residual_deviation,Men+,All ages,2024 / 2025,2024,2025,
Saskatchewan,province,residual_deviation,Women+,All ages,2024 / 2025,2024,2025,
"Regina-Moose Mountain, Saskatchewan",economic_region,births,Men+,All ages,2024 / 2025,2024,2025,1738.0
"Regina-Moose Mountain, Saskatchewan",economic_region,births,Women+,All ages,2024 / 2025,2024,2025,1734.0
"Regina-Moose Mountain, Saskatchewan",economic_region,deaths,Men+,All ages,2024 / 2025,2024,2025,1658.0
"Regina-Moose Mountain, Saskatchewan",economic_region,deaths,Women+,All ages,2024 / 2025,2024,2025,1445.0
"Regina-Moose Mountain, Saskatchewan",economic_region,immigrants,Men+,All ages,2024 / 2025,2024,2025,3561.0
"Regina-Moose Mountain, Saskatchewan",economic_region,immigrants,Women+,All ages,2024 / 2025,2024,2025,3371.0
"Regina-Moose Mountain, Saskatchewan",economic_region,emigrants,Men+,All ages,2024 / 2025,2024,2025,246.0
"Regina-Moose Mountain, Saskatchewan",economic_region,emigrants,Women+,All ages,2024 / 2025,2024,2025,281.0
"Regina-Moose Mountain, Saskatchewan",economic_region,returning_emigrants,Men+,All ages,2024 / 2025,2024,2025,162.0
"Regina-Moose Mountain, Saskatchewan",economic_region,returning_emigrants,Women+,All ages,2024 / 2025,2024,2025,178.0
"Regina-Moose Mountain, Saskatchewan",economic_region,net_temporary_emigration,Men+,All ages,2024 / 2025,2024,2025,
"Regina-Moose Mountain, Saskatchewan",economic_region,net_temporary_emigration,Women+,All ages,2024 / 2025,2024,2025,
"Regina-Moose Mountain, Saskatchewan",economic_region,net_interprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,-672.0
"Regina-Moose Mountain, Saskatchewan",economic_region,net_interprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,-801.0
"Regina-Moose Mountain, Saskatchewan",economic_region,net_intraprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,11.0
"Regina-Moose Mountain, Saskatchewan",economic_region,net_intraprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,27.0
"Regina-Moose Mountain, Saskatchewan",economic_region,net_non_permanent_residents,Men+,All ages,2024 / 2025,2024,2025,489.0
"Regina-Moose Mountain, Saskatchewan",economic_region,net_non_permanent_residents,Women+,All ages,2024 / 2025,2024,2025,378.0
"Regina-Moose Mountain, Saskatchewan",economic_region,residual_deviation,Men+,All ages,2024 / 2025,2024,2025,
"Regina-Moose Mountain, Saskatchewan",economic_region,residual_deviation,Women+,All ages,2024 / 2025,2024,2025,
"Swift Current-Moose Jaw, Saskatchewan",economic_region,births,Men+,All ages,2024 / 2025,2024,2025,564.0
"Swift Current-Moose Jaw, Saskatchewan",economic_region,births,Women+,All ages,2024 / 2025,2024,2025,462.0
"Swift Current-Moose Jaw, Saskatchewan",economic_region,deaths,Men+,All ages,2024 / 2025,2024,2025,624.0
"Swift Current-Moose Jaw, Saskatchewan",economic_region,deaths,Women+,All ages,2024 / 2025,2024,2025,586.0
"Swift Current-Moose Jaw, Saskatchewan",economic_region,immigrants,Men+,All ages,2024 / 2025,2024,2025,635.0
"Swift Current-Moose Jaw, Saskatchewan",economic_region,immigrants,Women+,All ages,2024 / 2025,2024,2025,633.0
"Swift Current-Moose Jaw, Saskatchewan",economic_region,emigrants,Men+,All ages,2024 / 2025,2024,2025,87.0
"Swift Current-Moose Jaw, Saskatchewan",economic_region,emigrants,Women+,All ages,2024 / 2025,2024,2025,118.0
"Swift Current-Moose Jaw, Saskatchewan",economic_region,returning_emigrants,Men+,All ages,2024 / 2025,2024,2025,40.0
"Swift Current-Moose Jaw, Saskatchewan",economic_region,returning_emigrants,Women+,All ages,2024 / 2025,2024,2025,48.0
"Swift Current-Moose Jaw, Saskatchewan",economic_region,net_temporary_emigration,Men+,All ages,2024 / 2025,2024,2025,
"Swift Current-Moose Jaw, Saskatchewan",economic_region,net_temporary_emigration,Women+,All ages,2024 / 2025,2024,2025,
"Swift Current-Moose Jaw, Saskatchewan",economic_region,net_interprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,-10.0
"Swift Current-Moose Jaw, Saskatchewan",economic_region,net_interprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,59.0
"Swift Current-Moose Jaw, Saskatchewan",economic_region,net_intraprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,-254.0
"Swift Current-Moose Jaw, Saskatchewan",economic_region,net_intraprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,-218.0
"Swift Current-Moose Jaw, Saskatchewan",economic_region,net_non_permanent_residents,Men+,All ages,2024 / 2025,2024,2025,-6.0
"Swift Current-Moose Jaw, Saskatchewan",economic_region,net_non_permanent_residents,Women+,All ages,2024 / 2025,2024,2025,-46.0
"Swift Current-Moose Jaw, Saskatchewan",economic_region,residual_deviation,Men+,All ages,2024 / 2025,2024,2025,
"Swift Current-Moose Jaw, Saskatchewan",economic_region,residual_deviation,Women+,All ages,2024 / 2025,2024,2025,
"Saskatoon-Biggar, Saskatchewan",economic_region,births,Men+,All ages,2024 / 2025,2024,2025,2165.0
"Saskatoon-Biggar, Saskatchewan",economic_region,births,Women+,All ages,2024 / 2025,2024,2025,2139.0
"Saskatoon-Biggar, Saskatchewan",economic_region,deaths,Men+,All ages,2024 / 2025,2024,2025,1593.0
"Saskatoon-Biggar, Saskatchewan",economic_region,deaths,Women+,All ages,2024 / 2025,2024,2025,1544.0
"Saskatoon-Biggar, Saskatchewan",economic_region,immigrants,Men+,All ages,2024 / 2025,2024,2025,3663.0
"Saskatoon-Biggar, Saskatchewan",economic_region,immigrants,Women+,All ages,2024 / 2025,2024,2025,3687.0
"Saskatoon-Biggar, Saskatchewan",economic_region,emigrants,Men+,All ages,2024 / 2025,2024,2025,542.0
"Saskatoon-Biggar, Saskatchewan",economic_region,emigrants,Women+,All ages,2024 / 2025,2024,2025,478.0
"Saskatoon-Biggar, Saskatchewan",economic_region,returning_emigrants,Men+,All ages,2024 / 2025,2024,2025,340.0
"Saskatoon-Biggar, Saskatchewan",economic_region,returning_emigrants,Women+,All ages,2024 / 2025,2024,2025,323.0
"Saskatoon-Biggar, Saskatchewan",economic_region,net_temporary_emigration,Men+,All ages,2024 / 2025,2024,2025,
"Saskatoon-Biggar, Saskatchewan",economic_region,net_temporary_emigration,Women+,All ages,2024 / 2025,2024,2025,
"Saskatoon-Biggar, Saskatchewan",economic_region,net_interprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,-815.0
"Saskatoon-Biggar, Saskatchewan",economic_region,net_interprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,-828.0
"Saskatoon-Biggar, Saskatchewan",economic_region,net_intraprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,427.0
"Saskatoon-Biggar, Saskatchewan",economic_region,net_intraprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,453.0
"Saskatoon-Biggar, Saskatchewan",economic_region,net_non_permanent_residents,Men+,All ages,2024 / 2025,2024,2025,634.0
"Saskatoon-Biggar, Saskatchewan",economic_region,net_non_permanent_residents,Women+,All ages,2024 / 2025,2024,2025,583.0
"Saskatoon-Biggar, Saskatchewan",economic_region,residual_deviation,Men+,All ages,2024 / 2025,2024,2025,
"Saskatoon-Biggar, Saskatchewan",economic_region,residual_deviation,Women+,All ages,2024 / 2025,2024,2025,
"Yorkton-Melville, Saskatchewan",economic_region,births,Men+,All ages,2024 / 2025,2024,2025,463.0
"Yorkton-Melville, Saskatchewan",economic_region,births,Women+,All ages,2024 / 2025,2024,2025,418.0
"Yorkton-Melville, Saskatchewan",economic_region,deaths,Men+,All ages,2024 / 2025,2024,2025,581.0
"Yorkton-Melville, Saskatchewan",economic_region,deaths,Women+,All ages,2024 / 2025,2024,2025,567.0
"Yorkton-Melville, Saskatchewan",economic_region,immigrants,Men+,All ages,2024 / 2025,2024,2025,329.0
"Yorkton-Melville, Saskatchewan",economic_region,immigrants,Women+,All ages,2024 / 2025,2024,2025,342.0
"Yorkton-Melville, Saskatchewan",economic_region,emigrants,Men+,All ages,2024 / 2025,2024,2025,34.0
"Yorkton-Melville, Saskatchewan",economic_region,emigrants,Women+,All ages,2024 / 2025,2024,2025,52.0
"Yorkton-Melville, Saskatchewan",economic_region,returning_emigrants,Men+,All ages,2024 / 2025,2024,2025,25.0
"Yorkton-Melville, Saskatchewan",economic_region,returning_emigrants,Women+,All ages,2024 / 2025,2024,2025,22.0
"Yorkton-Melville, Saskatchewan",economic_region,net_temporary_emigration,Men+,All ages,2024 / 2025,2024,2025,
"Yorkton-Melville, Saskatchewan",economic_region,net_temporary_emigration,Women+,All ages,2024 / 2025,2024,2025,
"Yorkton-Melville, Saskatchewan",economic_region,net_interprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,147.0
"Yorkton-Melville, Saskatchewan",economic_region,net_interprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,67.0
"Yorkton-Melville, Saskatchewan",economic_region,net_intraprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,-157.0
"Yorkton-Melville, Saskatchewan",economic_region,net_intraprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,-89.0
"Yorkton-Melville, Saskatchewan",economic_region,net_non_permanent_residents,Men+,All ages,2024 / 2025,2024,2025,-2.0
"Yorkton-Melville, Saskatchewan",economic_region,net_non_permanent_residents,Women+,All ages,2024 / 2025,2024,2025,31.0
"Yorkton-Melville, Saskatchewan",economic_region,residual_deviation,Men+,All ages,2024 / 2025,2024,2025,
"Yorkton-Melville, Saskatchewan",economic_region,residual_deviation,Women+,All ages,2024 / 2025,2024,2025,
"Prince Albert, Saskatchewan",economic_region,births,Men+,All ages,2024 / 2025,2024,2025,1418.0
"Prince Albert, Saskatchewan",economic_region,births,Women+,All ages,2024 / 2025,2024,2025,1280.0
"Prince Albert, Saskatchewan",economic_region,deaths,Men+,All ages,2024 / 2025,2024,2025,1259.0
"Prince Albert, Saskatchewan",economic_region,deaths,Women+,All ages,2024 / 2025,2024,2025,1009.0
"Prince Albert, Saskatchewan",economic_region,immigrants,Men+,All ages,2024 / 2025,2024,2025,924.0
"Prince Albert, Saskatchewan",economic_region,immigrants,Women+,All ages,2024 / 2025,2024,2025,969.0
"Prince Albert, Saskatchewan",economic_region,emigrants,Men+,All ages,2024 / 2025,2024,2025,77.0
"Prince Albert, Saskatchewan",economic_region,emigrants,Women+,All ages,2024 / 2025,2024,2025,102.0
"Prince Albert, Saskatchewan",economic_region,returning_emigrants,Men+,All ages,2024 / 2025,2024,2025,44.0
"Prince Albert, Saskatchewan",economic_region,returning_emigrants,Women+,All ages,2024 / 2025,2024,2025,66.0
"Prince Albert, Saskatchewan",economic_region,net_temporary_emigration,Men+,All ages,2024 / 2025,2024,2025,
"Prince Albert, Saskatchewan",economic_region,net_temporary_emigration,Women+,All ages,2024 / 2025,2024,2025,
"Prince Albert, Saskatchewan",economic_region,net_interprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,168.0
"Prince Albert, Saskatchewan",economic_region,net_interprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,189.0
"Prince Albert, Saskatchewan",economic_region,net_intraprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,75.0
"Prince Albert, Saskatchewan",economic_region,net_intraprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,-109.0
"Prince Albert, Saskatchewan",economic_region,net_non_permanent_residents,Men+,All ages,2024 / 2025,2024,2025,116.0
"Prince Albert, Saskatchewan",economic_region,net_non_permanent_residents,Women+,All ages,2024 / 2025,2024,2025,19.0
"Prince Albert, Saskatchewan",economic_region,residual_deviation,Men+,All ages,2024 / 2025,2024,2025,
"Prince Albert, Saskatchewan",economic_region,residual_deviation,Women+,All ages,2024 / 2025,2024,2025,
"Northern, Saskatchewan",economic_region,births,Men+,All ages,2024 / 2025,2024,2025,374.0
"Northern, Saskatchewan",economic_region,births,Women+,All ages,2024 / 2025,2024,2025,392.0
"Northern, Saskatchewan",economic_region,deaths,Men+,All ages,2024 / 2025,2024,2025,188.0
"Northern, Saskatchewan",economic_region,deaths,Women+,All ages,2024 / 2025,2024,2025,118.0
"Northern, Saskatchewan",economic_region,immigrants,Men+,All ages,2024 / 2025,2024,2025,39.0
"Northern, Saskatchewan",economic_region,immigrants,Women+,All ages,2024 / 2025,2024,2025,46.0
"Northern, Saskatchewan",economic_region,emigrants,Men+,All ages,2024 / 2025,2024,2025,5.0
"Northern, Saskatchewan",economic_region,emigrants,Women+,All ages,2024 / 2025,2024,2025,0.0
"Northern, Saskatchewan",economic_region,returning_emigrants,Men+,All ages,2024 / 2025,2024,2025,1.0
"Northern, Saskatchewan",economic_region,returning_emigrants,Women+,All ages,2024 / 2025,2024,2025,5.0
"Northern, Saskatchewan",economic_region,net_temporary_emigration,Men+,All ages,2024 / 2025,2024,2025,
"Northern, Saskatchewan",economic_region,net_temporary_emigration,Women+,All ages,2024 / 2025,2024,2025,
"Northern, Saskatchewan",economic_region,net_interprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,-1.0
"Northern, Saskatchewan",economic_region,net_interprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,-9.0
"Northern, Saskatchewan",economic_region,net_intraprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,-102.0
"Northern, Saskatchewan",economic_region,net_intraprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,-64.0
"Northern, Saskatchewan",economic_region,net_non_permanent_residents,Men+,All ages,2024 / 2025,2024,2025,-6.0
"Northern, Saskatchewan",economic_region,net_non_permanent_residents,Women+,All ages,2024 / 2025,2024,2025,1.0
"Northern, Saskatchewan",economic_region,residual_deviation,Men+,All ages,2024 / 2025,2024,2025,
"Northern, Saskatchewan",economic_region,residual_deviation,Women+,All ages,2024 / 2025,2024,2025,
Alberta,province,births,Men+,All ages,2024 / 2025,2024,2025,26852.0
Alberta,province,births,Women+,All ages,2024 / 2025,2024,2025,25594.0
Alberta,province,deaths,Men+,All ages,2024 / 2025,2024,2025,18196.0
Alberta,province,deaths,Women+,All ages,2024 / 2025,2024,2025,15270.0
Alberta,province,immigrants,Men+,All ages,2024 / 2025,2024,2025,28180.0
Alberta,province,immigrants,Women+,All ages,2024 / 2025,2024,2025,30014.0
Alberta,province,emigrants,Men+,All ages,2024 / 2025,2024,2025,7592.0
Alberta,province,emigrants,Women+,All ages,2024 / 2025,2024,2025,7018.0
Alberta,province,returning_emigrants,Men+,All ages,2024 / 2025,2024,2025,4026.0
Alberta,province,returning_emigrants,Women+,All ages,2024 / 2025,2024,2025,4069.0
Alberta,province,net_temporary_emigration,Men+,All ages,2024 / 2025,2024,2025,
Alberta,province,net_temporary_emigration,Women+,All ages,2024 / 2025,2024,2025,
Alberta,province,net_interprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,13915.0
Alberta,province,net_interprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,14223.0
Alberta,province,net_intraprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,0.0
Alberta,province,net_intraprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,0.0
Alberta,province,net_non_permanent_residents,Men+,All ages,2024 / 2025,2024,2025,12981.0
Alberta,province,net_non_permanent_residents,Women+,All ages,2024 / 2025,2024,2025,8538.0
Alberta,province,residual_deviation,Men+,All ages,2024 / 2025,2024,2025,
Alberta,province,residual_deviation,Women+,All ages,2024 / 2025,2024,2025,
"Lethbridge-Medicine Hat, Alberta",economic_region,births,Men+,All ages,2024 / 2025,2024,2025,1928.0
"Lethbridge-Medicine Hat, Alberta",economic_region,births,Women+,All ages,2024 / 2025,2024,2025,1851.0
"Lethbridge-Medicine Hat, Alberta",economic_region,deaths,Men+,All ages,2024 / 2025,2024,2025,1643.0
"Lethbridge-Medicine Hat, Alberta",economic_region,deaths,Women+,All ages,2024 / 2025,2024,2025,1493.0
