geo,gender,age_group,stage,population_pred,year,operator
Yukon,Men+,-1 year,after_births,0.0,2025,fixed20
Yukon,Men+,0 to 4 years,after_births,1175.5631093544137,2025,fixed20
Yukon,Men+,5 to 9 years,after_births,1272.4,2025,fixed20
Yukon,Men+,10 to 14 years,after_births,1324.6000000000001,2025,fixed20
Yukon,Men+,15 to 19 years,after_births,1292.0000000000002,2025,fixed20
Yukon,Men+,20 to 24 years,after_births,1549.2000000000003,2025,fixed20
Yukon,Men+,25 to 29 years,after_births,1848.8000000000002,2025,fixed20
Yukon,Men+,30 to 34 years,after_births,2084.6,2025,fixed20
Yukon,Men+,35 to 39 years,after_births,2121.8,2025,fixed20
Yukon,Men+,40 to 44 years,after_births,1892.0,2025,fixed20
Yukon,Men+,45 to 49 years,after_births,1563.8,2025,fixed20
Yukon,Men+,50 to 54 years,after_births,1416.8000000000002,2025,fixed20
Yukon,Men+,55 to 59 years,after_births,1336.2,2025,fixed20
Yukon,Men+,60 to 64 years,after_births,1404.2,2025,fixed20
Yukon,Men+,65 to 69 years,after_births,1366.6000000000001,2025,fixed20
Yukon,Men+,70 to 74 years,after_births,1079.2,2025,fixed20
Yukon,Men+,75 to 79 years,after_births,774.2,2025,fixed20
Yukon,Men+,80 to 84 years,after_births,415.0,2025,fixed20
Yukon,Men+,85 to 89 years,after_births,189.60000000000002,2025,fixed20
Yukon,Men+,90 to 94 years,after_births,80.0,2025,fixed20
Yukon,Men+,95 to 99 years,after_births,26.8,2025,fixed20
Yukon,Men+,100 years and older,after_births,5.6,2025,fixed20
Yukon,Women+,-1 year,after_births,0.0,2025,fixed20
Yukon,Women+,0 to 4 years,after_births,1089.0368906455863,2025,fixed20
Yukon,Women+,5 to 9 years,after_births,1259.8,2025,fixed20
Yukon,Women+,10 to 14 years,after_births,1208.2,2025,fixed20
Yukon,Women+,15 to 19 years,after_births,1126.6,2025,fixed20
Yukon,Women+,20 to 24 years,after_births,1441.6000000000001,2025,fixed20
Yukon,Women+,25 to 29 years,after_births,1847.2,2025,fixed20
Yukon,Women+,30 to 34 years,after_births,2180.0,2025,fixed20
Yukon,Women+,35 to 39 years,after_births,2201.4,2025,fixed20
Yukon,Women+,40 to 44 years,after_births,1923.8000000000002,2025,fixed20
Yukon,Women+,45 to 49 years,after_births,1598.6000000000001,2025,fixed20
Yukon,Women+,50 to 54 years,after_births,1460.4,2025,fixed20
Yukon,Women+,55 to 59 years,after_births,1266.8000000000002,2025,fixed20
Yukon,Women+,60 to 64 years,after_births,1462.2000000000003,2025,fixed20
Yukon,Women+,65 to 69 years,after_births,1361.2,2025,fixed20
Yukon,Women+,70 to 74 years,after_births,1013.8,2025,fixed20
Yukon,Women+,75 to 79 years,after_births,698.6,2025,fixed20
Yukon,Women+,80 to 84 years,after_births,375.0,2025,fixed20
Yukon,Women+,85 to 89 years,after_births,189.8,2025,fixed20
Yukon,Women+,90 to 94 years,after_births,74.4,2025,fixed20
Yukon,Women+,95 to 99 years,after_births,31.400000000000002,2025,fixed20
Yukon,Women+,100 years and older,after_births,9.2,2025,fixed20
Alberta,Men+,-1 year,after_deaths,-113.0,2025,fixed20
Alberta,Men+,0 to 4 years,after_deaths,133414.65765785164,2025,fixed20
Alberta,Men+,5 to 9 years,after_deaths,150770.0,2025,fixed20
Alberta,Men+,10 to 14 years,after_deaths,156650.6,2025,fixed20
Alberta,Men+,15 to 19 years,after_deaths,155298.0,2025,fixed20
Alberta,Men+,20 to 24 years,after_deaths,161481.8,2025,fixed20
Alberta,Men+,25 to 29 years,after_deaths,175777.2,2025,fixed20
Alberta,Men+,30 to 34 years,after_deaths,192907.8,2025,fixed20
Alberta,Men+,35 to 39 years,after_deaths,201338.80000000002,2025,fixed20
Alberta,Men+,40 to 44 years,after_deaths,194257.40000000002,2025,fixed20
Alberta,Men+,45 to 49 years,after_deaths,169197.0,2025,fixed20
Alberta,Men+,50 to 54 years,after_deaths,149570.2,2025,fixed20
Alberta,Men+,55 to 59 years,after_deaths,135658.2,2025,fixed20
Alberta,Men+,60 to 64 years,after_deaths,138541.0,2025,fixed20
Alberta,Men+,65 to 69 years,after_deaths,127287.80000000002,2025,fixed20
Alberta,Men+,70 to 74 years,after_deaths,97169.40000000001,2025,fixed20
Alberta,Men+,75 to 79 years,after_deaths,67726.8,2025,fixed20
Alberta,Men+,80 to 84 years,after_deaths,40735.8,2025,fixed20
Alberta,Men+,85 to 89 years,after_deaths,21226.0,2025,fixed20
Alberta,Men+,90 to 94 years,after_deaths,9008.800000000001,2025,fixed20
Alberta,Men+,95 to 99 years,after_deaths,2582.0,2025,fixed20
Alberta,Men+,100 years and older,after_deaths,463.79999999999995,2025,fixed20
Alberta,Women+,-1 year,after_deaths,-111.0,2025,fixed20
Alberta,Women+,0 to 4 years,after_deaths,127031.14234214838,2025,fixed20
Alberta,Women+,5 to 9 years,after_deaths,143111.40000000002,2025,fixed20
Alberta,Women+,10 to 14 years,after_deaths,147741.4,2025,fixed20
Alberta,Women+,15 to 19 years,after_deaths,145585.40000000002,2025,fixed20
Alberta,Women+,20 to 24 years,after_deaths,150590.4,2025,fixed20
Alberta,Women+,25 to 29 years,after_deaths,166758.80000000002,2025,fixed20
Alberta,Women+,30 to 34 years,after_deaths,188221.6,2025,fixed20
Alberta,Women+,35 to 39 years,after_deaths,196788.2,2025,fixed20
Alberta,Women+,40 to 44 years,after_deaths,188311.6,2025,fixed20
Alberta,Women+,45 to 49 years,after_deaths,163127.40000000002,2025,fixed20
Alberta,Women+,50 to 54 years,after_deaths,144435.4,2025,fixed20
Alberta,Women+,55 to 59 years,after_deaths,135262.2,2025,fixed20
Alberta,Women+,60 to 64 years,after_deaths,141335.2,2025,fixed20
Alberta,Women+,65 to 69 years,after_deaths,130991.0,2025,fixed20
Alberta,Women+,70 to 74 years,after_deaths,103053.8,2025,fixed20
Alberta,Women+,75 to 79 years,after_deaths,75318.8,2025,fixed20
Alberta,Women+,80 to 84 years,after_deaths,48112.0,2025,fixed20
Alberta,Women+,85 to 89 years,after_deaths,28934.800000000003,2025,fixed20
Alberta,Women+,90 to 94 years,after_deaths,15349.600000000002,2025,fixed20
Alberta,Women+,95 to 99 years,after_deaths,5622.0,2025,fixed20
Alberta,Women+,100 years and older,after_deaths,1488.8000000000002,2025,fixed20
British Columbia,Men+,-1 year,after_deaths,-72.0,2025,fixed20
British Columbia,Men+,0 to 4 years,after_deaths,111897.69592333407,2025,fixed20
British Columbia,Men+,5 to 9 years,after_deaths,128742.80000000002,2025,fixed20
British Columbia,Men+,10 to 14 years,after_deaths,139142.2,2025,fixed20
British Columbia,Men+,15 to 19 years,after_deaths,153014.6,2025,fixed20
British Columbia,Men+,20 to 24 years,after_deaths,186407.80000000002,2025,fixed20
British Columbia,Men+,25 to 29 years,after_deaths,214829.40000000002,2025,fixed20
British Columbia,Men+,30 to 34 years,after_deaths,232262.60000000003,2025,fixed20
British Columbia,Men+,35 to 39 years,after_deaths,220321.2,2025,fixed20
British Columbia,Men+,40 to 44 years,after_deaths,200410.0,2025,fixed20
British Columbia,Men+,45 to 49 years,after_deaths,174183.0,2025,fixed20
British Columbia,Men+,50 to 54 years,after_deaths,165205.2,2025,fixed20
British Columbia,Men+,55 to 59 years,after_deaths,163912.60000000003,2025,fixed20
British Columbia,Men+,60 to 64 years,after_deaths,175494.40000000002,2025,fixed20
British Columbia,Men+,65 to 69 years,after_deaths,165827.60000000003,2025,fixed20
British Columbia,Men+,70 to 74 years,after_deaths,140214.80000000002,2025,fixed20
British Columbia,Men+,75 to 79 years,after_deaths,108905.6,2025,fixed20
British Columbia,Men+,80 to 84 years,after_deaths,69227.40000000001,2025,fixed20
British Columbia,Men+,85 to 89 years,after_deaths,37283.8,2025,fixed20
British Columbia,Men+,90 to 94 years,after_deaths,16353.400000000001,2025,fixed20
British Columbia,Men+,95 to 99 years,after_deaths,4759.800000000001,2025,fixed20
British Columbia,Men+,100 years and older,after_deaths,889.4000000000001,2025,fixed20
British Columbia,Women+,-1 year,after_deaths,-68.0,2025,fixed20
British Columbia,Women+,0 to 4 years,after_deaths,106653.10407666594,2025,fixed20
British Columbia,Women+,5 to 9 years,after_deaths,122596.20000000001,2025,fixed20
British Columbia,Women+,10 to 14 years,after_deaths,131254.4,2025,fixed20
British Columbia,Women+,15 to 19 years,after_deaths,143453.6,2025,fixed20
British Columbia,Women+,20 to 24 years,after_deaths,174446.2,2025,fixed20
British Columbia,Women+,25 to 29 years,after_deaths,206238.80000000002,2025,fixed20
British Columbia,Women+,30 to 34 years,after_deaths,223684.4,2025,fixed20
British Columbia,Women+,35 to 39 years,after_deaths,214503.80000000002,2025,fixed20
British Columbia,Women+,40 to 44 years,after_deaths,199096.2,2025,fixed20
British Columbia,Women+,45 to 49 years,after_deaths,177920.4,2025,fixed20
British Columbia,Women+,50 to 54 years,after_deaths,175080.6,2025,fixed20
British Columbia,Women+,55 to 59 years,after_deaths,175531.4,2025,fixed20
British Columbia,Women+,60 to 64 years,after_deaths,186892.0,2025,fixed20
British Columbia,Women+,65 to 69 years,after_deaths,180409.6,2025,fixed20
British Columbia,Women+,70 to 74 years,after_deaths,155138.2,2025,fixed20
British Columbia,Women+,75 to 79 years,after_deaths,121994.6,2025,fixed20
British Columbia,Women+,80 to 84 years,after_deaths,81101.2,2025,fixed20
British Columbia,Women+,85 to 89 years,after_deaths,48902.6,2025,fixed20
British Columbia,Women+,90 to 94 years,after_deaths,25536.199999999997,2025,fixed20
British Columbia,Women+,95 to 99 years,after_deaths,9451.0,2025,fixed20
British Columbia,Women+,100 years and older,after_deaths,2553.2,2025,fixed20
Manitoba,Men+,-1 year,after_deaths,-50.0,2025,fixed20
Manitoba,Men+,0 to 4 years,after_deaths,41093.28183580486,2025,fixed20
Manitoba,Men+,5 to 9 years,after_deaths,46449.2,2025,fixed20
Manitoba,Men+,10 to 14 years,after_deaths,47845.8,2025,fixed20
Manitoba,Men+,15 to 19 years,after_deaths,47904.2,2025,fixed20
Manitoba,Men+,20 to 24 years,after_deaths,57069.00000000001,2025,fixed20
Manitoba,Men+,25 to 29 years,after_deaths,61621.600000000006,2025,fixed20
Manitoba,Men+,30 to 34 years,after_deaths,57877.600000000006,2025,fixed20
Manitoba,Men+,35 to 39 years,after_deaths,54184.600000000006,2025,fixed20
Manitoba,Men+,40 to 44 years,after_deaths,51011.0,2025,fixed20
Manitoba,Men+,45 to 49 years,after_deaths,45859.0,2025,fixed20
Manitoba,Men+,50 to 54 years,after_deaths,41721.4,2025,fixed20
Manitoba,Men+,55 to 59 years,after_deaths,39877.4,2025,fixed20
Manitoba,Men+,60 to 64 years,after_deaths,42795.8,2025,fixed20
Manitoba,Men+,65 to 69 years,after_deaths,39453.2,2025,fixed20
Manitoba,Men+,70 to 74 years,after_deaths,31389.2,2025,fixed20
Manitoba,Men+,75 to 79 years,after_deaths,23099.0,2025,fixed20
Manitoba,Men+,80 to 84 years,after_deaths,14232.400000000001,2025,fixed20
Manitoba,Men+,85 to 89 years,after_deaths,7366.6,2025,fixed20
Manitoba,Men+,90 to 94 years,after_deaths,2981.2,2025,fixed20
Manitoba,Men+,95 to 99 years,after_deaths,886.8,2025,fixed20
Manitoba,Men+,100 years and older,after_deaths,183.6,2025,fixed20
Manitoba,Women+,-1 year,after_deaths,-42.0,2025,fixed20
Manitoba,Women+,0 to 4 years,after_deaths,39475.91816419514,2025,fixed20
Manitoba,Women+,5 to 9 years,after_deaths,44031.8,2025,fixed20
Manitoba,Women+,10 to 14 years,after_deaths,44875.200000000004,2025,fixed20
Manitoba,Women+,15 to 19 years,after_deaths,44526.600000000006,2025,fixed20
Manitoba,Women+,20 to 24 years,after_deaths,50233.4,2025,fixed20
Manitoba,Women+,25 to 29 years,after_deaths,53214.8,2025,fixed20
Manitoba,Women+,30 to 34 years,after_deaths,52525.4,2025,fixed20
Manitoba,Women+,35 to 39 years,after_deaths,51383.8,2025,fixed20
Manitoba,Women+,40 to 44 years,after_deaths,49126.0,2025,fixed20
Manitoba,Women+,45 to 49 years,after_deaths,44616.40000000001,2025,fixed20
Manitoba,Women+,50 to 54 years,after_deaths,41486.4,2025,fixed20
Manitoba,Women+,55 to 59 years,after_deaths,40585.6,2025,fixed20
Manitoba,Women+,60 to 64 years,after_deaths,43882.00000000001,2025,fixed20
Manitoba,Women+,65 to 69 years,after_deaths,41072.4,2025,fixed20
Manitoba,Women+,70 to 74 years,after_deaths,34508.8,2025,fixed20
Manitoba,Women+,75 to 79 years,after_deaths,26842.800000000003,2025,fixed20
Manitoba,Women+,80 to 84 years,after_deaths,17850.2,2025,fixed20
Manitoba,Women+,85 to 89 years,after_deaths,11023.0,2025,fixed20
Manitoba,Women+,90 to 94 years,after_deaths,5921.0,2025,fixed20
Manitoba,Women+,95 to 99 years,after_deaths,2388.2000000000003,2025,fixed20
Manitoba,Women+,100 years and older,after_deaths,737.4000000000001,2025,fixed20
New Brunswick,Men+,-1 year,after_deaths,-15.0,2025,fixed20
New Brunswick,Men+,0 to 4 years,after_deaths,17539.420035149386,2025,fixed20
New Brunswick,Men+,5 to 9 years,after_deaths,20627.600000000002,2025,fixed20
New Brunswick,Men+,10 to 14 years,after_deaths,22469.2,2025,fixed20
New Brunswick,Men+,15 to 19 years,after_deaths,23013.4,2025,fixed20
New Brunswick,Men+,20 to 24 years,after_deaths,25397.2,2025,fixed20
New Brunswick,Men+,25 to 29 years,after_deaths,26934.4,2025,fixed20
New Brunswick,Men+,30 to 34 years,after_deaths,27117.800000000003,2025,fixed20
New Brunswick,Men+,35 to 39 years,after_deaths,27107.0,2025,fixed20
New Brunswick,Men+,40 to 44 years,after_deaths,27189.8,2025,fixed20
New Brunswick,Men+,45 to 49 years,after_deaths,26455.600000000002,2025,fixed20
New Brunswick,Men+,50 to 54 years,after_deaths,26536.200000000004,2025,fixed20
New Brunswick,Men+,55 to 59 years,after_deaths,27700.4,2025,fixed20
New Brunswick,Men+,60 to 64 years,after_deaths,30856.8,2025,fixed20
New Brunswick,Men+,65 to 69 years,after_deaths,29762.2,2025,fixed20
New Brunswick,Men+,70 to 74 years,after_deaths,25191.4,2025,fixed20
New Brunswick,Men+,75 to 79 years,after_deaths,19384.0,2025,fixed20
New Brunswick,Men+,80 to 84 years,after_deaths,11738.0,2025,fixed20
New Brunswick,Men+,85 to 89 years,after_deaths,5877.800000000001,2025,fixed20
New Brunswick,Men+,90 to 94 years,after_deaths,2209.8,2025,fixed20
New Brunswick,Men+,95 to 99 years,after_deaths,595.2,2025,fixed20
New Brunswick,Men+,100 years and older,after_deaths,100.60000000000001,2025,fixed20
New Brunswick,Women+,-1 year,after_deaths,-10.0,2025,fixed20
New Brunswick,Women+,0 to 4 years,after_deaths,16379.579964850618,2025,fixed20
New Brunswick,Women+,5 to 9 years,after_deaths,19820.6,2025,fixed20
New Brunswick,Women+,10 to 14 years,after_deaths,21851.0,2025,fixed20
New Brunswick,Women+,15 to 19 years,after_deaths,21730.8,2025,fixed20
New Brunswick,Women+,20 to 24 years,after_deaths,23547.0,2025,fixed20
New Brunswick,Women+,25 to 29 years,after_deaths,24697.4,2025,fixed20
New Brunswick,Women+,30 to 34 years,after_deaths,26520.2,2025,fixed20
New Brunswick,Women+,35 to 39 years,after_deaths,27363.800000000003,2025,fixed20
New Brunswick,Women+,40 to 44 years,after_deaths,27642.2,2025,fixed20
New Brunswick,Women+,45 to 49 years,after_deaths,26977.800000000003,2025,fixed20
New Brunswick,Women+,50 to 54 years,after_deaths,27123.2,2025,fixed20
New Brunswick,Women+,55 to 59 years,after_deaths,28604.4,2025,fixed20
New Brunswick,Women+,60 to 64 years,after_deaths,31903.2,2025,fixed20
New Brunswick,Women+,65 to 69 years,after_deaths,31452.800000000003,2025,fixed20
New Brunswick,Women+,70 to 74 years,after_deaths,27467.4,2025,fixed20
New Brunswick,Women+,75 to 79 years,after_deaths,21559.4,2025,fixed20
New Brunswick,Women+,80 to 84 years,after_deaths,13847.0,2025,fixed20
New Brunswick,Women+,85 to 89 years,after_deaths,8009.6,2025,fixed20
New Brunswick,Women+,90 to 94 years,after_deaths,3930.4000000000005,2025,fixed20
New Brunswick,Women+,95 to 99 years,after_deaths,1422.4,2025,fixed20
New Brunswick,Women+,100 years and older,after_deaths,394.0,2025,fixed20
Newfoundland and Labrador,Men+,-1 year,after_deaths,-6.0,2025,fixed20
Newfoundland and Labrador,Men+,0 to 4 years,after_deaths,9402.02808310634,2025,fixed20
Newfoundland and Labrador,Men+,5 to 9 years,after_deaths,11581.4,2025,fixed20
Newfoundland and Labrador,Men+,10 to 14 years,after_deaths,13098.6,2025,fixed20
Newfoundland and Labrador,Men+,15 to 19 years,after_deaths,14194.2,2025,fixed20
Newfoundland and Labrador,Men+,20 to 24 years,after_deaths,15716.800000000001,2025,fixed20
Newfoundland and Labrador,Men+,25 to 29 years,after_deaths,15932.800000000001,2025,fixed20
Newfoundland and Labrador,Men+,30 to 34 years,after_deaths,15931.000000000002,2025,fixed20
Newfoundland and Labrador,Men+,35 to 39 years,after_deaths,16092.2,2025,fixed20
Newfoundland and Labrador,Men+,40 to 44 years,after_deaths,16381.600000000002,2025,fixed20
Newfoundland and Labrador,Men+,45 to 49 years,after_deaths,16709.8,2025,fixed20
Newfoundland and Labrador,Men+,50 to 54 years,after_deaths,17985.2,2025,fixed20
Newfoundland and Labrador,Men+,55 to 59 years,after_deaths,19807.8,2025,fixed20
Newfoundland and Labrador,Men+,60 to 64 years,after_deaths,21150.600000000002,2025,fixed20
Newfoundland and Labrador,Men+,65 to 69 years,after_deaths,20348.2,2025,fixed20
Newfoundland and Labrador,Men+,70 to 74 years,after_deaths,17893.2,2025,fixed20
Newfoundland and Labrador,Men+,75 to 79 years,after_deaths,13568.400000000001,2025,fixed20
Newfoundland and Labrador,Men+,80 to 84 years,after_deaths,7798.0,2025,fixed20
Newfoundland and Labrador,Men+,85 to 89 years,after_deaths,3573.6000000000004,2025,fixed20
Newfoundland and Labrador,Men+,90 to 94 years,after_deaths,1281.2,2025,fixed20
Newfoundland and Labrador,Men+,95 to 99 years,after_deaths,301.8,2025,fixed20
Newfoundland and Labrador,Men+,100 years and older,after_deaths,42.0,2025,fixed20
Newfoundland and Labrador,Women+,-1 year,after_deaths,-11.0,2025,fixed20
Newfoundland and Labrador,Women+,0 to 4 years,after_deaths,8989.37191689366,2025,fixed20
Newfoundland and Labrador,Women+,5 to 9 years,after_deaths,11070.6,2025,fixed20
Newfoundland and Labrador,Women+,10 to 14 years,after_deaths,12357.400000000001,2025,fixed20
Newfoundland and Labrador,Women+,15 to 19 years,after_deaths,13299.000000000002,2025,fixed20
Newfoundland and Labrador,Women+,20 to 24 years,after_deaths,14355.800000000001,2025,fixed20
Newfoundland and Labrador,Women+,25 to 29 years,after_deaths,14512.2,2025,fixed20
Newfoundland and Labrador,Women+,30 to 34 years,after_deaths,15294.800000000001,2025,fixed20
Newfoundland and Labrador,Women+,35 to 39 years,after_deaths,16150.4,2025,fixed20
Newfoundland and Labrador,Women+,40 to 44 years,after_deaths,16873.4,2025,fixed20
Newfoundland and Labrador,Women+,45 to 49 years,after_deaths,17210.800000000003,2025,fixed20
Newfoundland and Labrador,Women+,50 to 54 years,after_deaths,18775.8,2025,fixed20
Newfoundland and Labrador,Women+,55 to 59 years,after_deaths,20919.600000000002,2025,fixed20
Newfoundland and Labrador,Women+,60 to 64 years,after_deaths,21736.800000000003,2025,fixed20
Newfoundland and Labrador,Women+,65 to 69 years,after_deaths,21404.800000000003,2025,fixed20
Newfoundland and Labrador,Women+,70 to 74 years,after_deaths,19417.4,2025,fixed20
Newfoundland and Labrador,Women+,75 to 79 years,after_deaths,15339.6,2025,fixed20
Newfoundland and Labrador,Women+,80 to 84 years,after_deaths,9409.0,2025,fixed20
Newfoundland and Labrador,Women+,85 to 89 years,after_deaths,5048.0,2025,fixed20
Newfoundland and Labrador,Women+,90 to 94 years,after_deaths,2131.8,2025,fixed20
Newfoundland and Labrador,Women+,95 to 99 years,after_deaths,693.6,2025,fixed20
Newfoundland and Labrador,Women+,100 years and older,after_deaths,176.4,2025,fixed20
Nova Scotia,Men+,-1 year,after_deaths,-16.0,2025,fixed20
Nova Scotia,Men+,0 to 4 years,after_deaths,21228.550198308407,2025,fixed20
Nova Scotia,Men+,5 to 9 years,after_deaths,25210.800000000003,2025,fixed20
Nova Scotia,Men+,10 to 14 years,after_deaths,27207.600000000002,2025,fixed20
Nova Scotia,Men+,15 to 19 years,after_deaths,27796.800000000003,2025,fixed20
Nova Scotia,Men+,20 to 24 years,after_deaths,34801.200000000004,2025,fixed20
Nova Scotia,Men+,25 to 29 years,after_deaths,40409.6,2025,fixed20
Nova Scotia,Men+,30 to 34 years,after_deaths,39183.8,2025,fixed20
Nova Scotia,Men+,35 to 39 years,after_deaths,36150.2,2025,fixed20
Nova Scotia,Men+,40 to 44 years,after_deaths,33656.2,2025,fixed20
Nova Scotia,Men+,45 to 49 years,after_deaths,31060.0,2025,fixed20
Nova Scotia,Men+,50 to 54 years,after_deaths,31359.2,2025,fixed20
Nova Scotia,Men+,55 to 59 years,after_deaths,33332.0,2025,fixed20
Nova Scotia,Men+,60 to 64 years,after_deaths,38352.8,2025,fixed20
Nova Scotia,Men+,65 to 69 years,after_deaths,36313.8,2025,fixed20
Nova Scotia,Men+,70 to 74 years,after_deaths,29874.2,2025,fixed20
Nova Scotia,Men+,75 to 79 years,after_deaths,23233.0,2025,fixed20
Nova Scotia,Men+,80 to 84 years,after_deaths,14028.2,2025,fixed20
Nova Scotia,Men+,85 to 89 years,after_deaths,7115.200000000001,2025,fixed20
Nova Scotia,Men+,90 to 94 years,after_deaths,2742.4,2025,fixed20
Nova Scotia,Men+,95 to 99 years,after_deaths,688.6,2025,fixed20
Nova Scotia,Men+,100 years and older,after_deaths,113.4,2025,fixed20
Nova Scotia,Women+,-1 year,after_deaths,-13.0,2025,fixed20
Nova Scotia,Women+,0 to 4 years,after_deaths,20175.649801691594,2025,fixed20
Nova Scotia,Women+,5 to 9 years,after_deaths,23994.0,2025,fixed20
Nova Scotia,Women+,10 to 14 years,after_deaths,25975.600000000002,2025,fixed20
Nova Scotia,Women+,15 to 19 years,after_deaths,25933.800000000003,2025,fixed20
Nova Scotia,Women+,20 to 24 years,after_deaths,31672.600000000002,2025,fixed20
Nova Scotia,Women+,25 to 29 years,after_deaths,36127.200000000004,2025,fixed20
Nova Scotia,Women+,30 to 34 years,after_deaths,37643.4,2025,fixed20
Nova Scotia,Women+,35 to 39 years,after_deaths,35859.600000000006,2025,fixed20
Nova Scotia,Women+,40 to 44 years,after_deaths,34277.8,2025,fixed20
Nova Scotia,Women+,45 to 49 years,after_deaths,32220.2,2025,fixed20
Nova Scotia,Women+,50 to 54 years,after_deaths,33204.6,2025,fixed20
Nova Scotia,Women+,55 to 59 years,after_deaths,35512.8,2025,fixed20
Nova Scotia,Women+,60 to 64 years,after_deaths,40350.0,2025,fixed20
Nova Scotia,Women+,65 to 69 years,after_deaths,38850.2,2025,fixed20
Nova Scotia,Women+,70 to 74 years,after_deaths,33068.8,2025,fixed20
Nova Scotia,Women+,75 to 79 years,after_deaths,26502.000000000004,2025,fixed20
Nova Scotia,Women+,80 to 84 years,after_deaths,17312.0,2025,fixed20
Nova Scotia,Women+,85 to 89 years,after_deaths,9900.2,2025,fixed20
Nova Scotia,Women+,90 to 94 years,after_deaths,4839.200000000001,2025,fixed20
Nova Scotia,Women+,95 to 99 years,after_deaths,1727.2000000000003,2025,fixed20
Nova Scotia,Women+,100 years and older,after_deaths,466.6,2025,fixed20
Ontario,Men+,-1 year,after_deaths,-304.0,2025,fixed20
Ontario,Men+,0 to 4 years,after_deaths,367234.68157760205,2025,fixed20
Ontario,Men+,5 to 9 years,after_deaths,405259.2,2025,fixed20
Ontario,Men+,10 to 14 years,after_deaths,428438.6,2025,fixed20
Ontario,Men+,15 to 19 years,after_deaths,466092.60000000003,2025,fixed20
Ontario,Men+,20 to 24 years,after_deaths,593909.2000000001,2025,fixed20
Ontario,Men+,25 to 29 years,after_deaths,666694.4000000001,2025,fixed20
Ontario,Men+,30 to 34 years,after_deaths,662197.2000000001,2025,fixed20
Ontario,Men+,35 to 39 years,after_deaths,598227.4,2025,fixed20
Ontario,Men+,40 to 44 years,after_deaths,533553.0,2025,fixed20
Ontario,Men+,45 to 49 years,after_deaths,478983.2,2025,fixed20
Ontario,Men+,50 to 54 years,after_deaths,467868.2,2025,fixed20
Ontario,Men+,55 to 59 years,after_deaths,478227.0,2025,fixed20
Ontario,Men+,60 to 64 years,after_deaths,505090.60000000003,2025,fixed20
Ontario,Men+,65 to 69 years,after_deaths,446962.2,2025,fixed20
Ontario,Men+,70 to 74 years,after_deaths,355292.2,2025,fixed20
Ontario,Men+,75 to 79 years,after_deaths,275843.2,2025,fixed20
Ontario,Men+,80 to 84 years,after_deaths,176250.2,2025,fixed20
Ontario,Men+,85 to 89 years,after_deaths,96765.20000000001,2025,fixed20
Ontario,Men+,90 to 94 years,after_deaths,42106.2,2025,fixed20
Ontario,Men+,95 to 99 years,after_deaths,12229.0,2025,fixed20
Ontario,Men+,100 years and older,after_deaths,2263.0,2025,fixed20
Ontario,Women+,-1 year,after_deaths,-260.0,2025,fixed20
Ontario,Women+,0 to 4 years,after_deaths,350294.918422398,2025,fixed20
Ontario,Women+,5 to 9 years,after_deaths,385519.6,2025,fixed20
Ontario,Women+,10 to 14 years,after_deaths,405632.80000000005,2025,fixed20
Ontario,Women+,15 to 19 years,after_deaths,433107.80000000005,2025,fixed20
Ontario,Women+,20 to 24 years,after_deaths,525527.4,2025,fixed20
Ontario,Women+,25 to 29 years,after_deaths,599923.2,2025,fixed20
Ontario,Women+,30 to 34 years,after_deaths,615772.2000000001,2025,fixed20
Ontario,Women+,35 to 39 years,after_deaths,573788.6,2025,fixed20
Ontario,Women+,40 to 44 years,after_deaths,529215.4,2025,fixed20
Ontario,Women+,45 to 49 years,after_deaths,494363.4,2025,fixed20
Ontario,Women+,50 to 54 years,after_deaths,494135.2,2025,fixed20
Ontario,Women+,55 to 59 years,after_deaths,504911.4,2025,fixed20
Ontario,Women+,60 to 64 years,after_deaths,527682.4,2025,fixed20
Ontario,Women+,65 to 69 years,after_deaths,480888.60000000003,2025,fixed20
Ontario,Women+,70 to 74 years,after_deaths,401118.0,2025,fixed20
Ontario,Women+,75 to 79 years,after_deaths,320980.4,2025,fixed20
Ontario,Women+,80 to 84 years,after_deaths,218141.60000000003,2025,fixed20
Ontario,Women+,85 to 89 years,after_deaths,136794.80000000002,2025,fixed20
Ontario,Women+,90 to 94 years,after_deaths,73287.6,2025,fixed20
Ontario,Women+,95 to 99 years,after_deaths,27751.600000000006,2025,fixed20
Ontario,Women+,100 years and older,after_deaths,7373.6,2025,fixed20
Prince Edward Island,Men+,-1 year,after_deaths,-2.0,2025,fixed20
Prince Edward Island,Men+,0 to 4 years,after_deaths,3625.713371932727,2025,fixed20
Prince Edward Island,Men+,5 to 9 years,after_deaths,4302.400000000001,2025,fixed20
Prince Edward Island,Men+,10 to 14 years,after_deaths,4698.0,2025,fixed20
Prince Edward Island,Men+,15 to 19 years,after_deaths,5046.800000000001,2025,fixed20
Prince Edward Island,Men+,20 to 24 years,after_deaths,6975.400000000001,2025,fixed20
Prince Edward Island,Men+,25 to 29 years,after_deaths,7594.0,2025,fixed20
Prince Edward Island,Men+,30 to 34 years,after_deaths,6209.4,2025,fixed20
Prince Edward Island,Men+,35 to 39 years,after_deaths,5532.0,2025,fixed20
Prince Edward Island,Men+,40 to 44 years,after_deaths,5171.6,2025,fixed20
Prince Edward Island,Men+,45 to 49 years,after_deaths,5083.2,2025,fixed20
Prince Edward Island,Men+,50 to 54 years,after_deaths,5191.2,2025,fixed20
